,Place_name,Latitude,Longitude,Address,Borough,Neighborhood,Category_name
28,Victory Internal Medicine PC,40.611517,-74.140955,"2315 Victory Blvd, Staten Island, NY 10314",Staten Island,Meiers Corners,Doctor's Office
28,CareOne at Trinitas Regional Medical Center,40.658779,-74.214587,"225 Williamson St, Elizabeth, NJ 07202",Elizabeth,Mravlag Manor,Doctor's Office
28,Brook Island Medical Associates Ny State Disability,40.634579,-74.109148,"800 Castleton Ave, Staten Island, NY 10310",Staten Island,West New Brighton,Doctor's Office
28,Celmer Edward J,40.610861,-74.141913,"5 Crafton Ave, Staten Island, NY 10314",Staten Island,Meiers Corners,Doctor's Office
28,"Zimmerman, Jonathan Dr - Staten Island University Hospital Outpatient Mental Health Clinic",40.516506,-74.197249,"392 Seguine Ave, Staten Island, NY 10309",Staten Island,Prince's Bay,Doctor's Office
28,Podiatry Center of New Jersey Perth Amboy,40.50986,-74.27147,"202 Smith St, Perth Amboy, NJ 08861",Perth Amboy,Harbor Terrace,Doctor's Office
28,Manual Therapy Center,40.612641,-74.071079,"555 Tompkins Ave, Staten Island, NY 10305",Staten Island,Rosebank,Doctor's Office
28,Mount Sinai Brooklyn,40.618675,-73.942788,"3201 Kings Hwy (at E. 32nd St.), Brooklyn, NY 11234",Brooklyn,Manhattan Terrace,Doctor's Office
28,Slope Wellness,40.666191,-73.979137,"816 8th Ave (9th Street), Brooklyn, NY 11215",Brooklyn,Park Slope,Doctor's Office
28,Natural Smile Dentistry,40.674068,-73.962873,"761 Washington Ave, Brooklyn, NY 11238",Brooklyn,Prospect Heights,Doctor's Office
28,"Staten Island University Hospital, AIDS/HIV Services, Bay Street Health Center HIV Clinic",40.638669,-74.074717,"57 Bay St, Staten Island, NY 10301",Staten Island,Richmond,Doctor's Office
28,Dr. Michele Menichella Chiropractic Office,40.63437,-74.110839,"323 Oakland Ave, Staten Island, NY 10310",Staten Island,West New Brighton,Doctor's Office
28,Staten Island Audiological Services P.C.,40.626747,-74.128907,"1173 Forest Ave, Staten Island, NY 10310",Staten Island,Westerleigh,Doctor's Office
28,Dr. Scafuri and Associates,40.612596,-74.135845,"2177 Victory Blvd, Staten Island, NY 10314",Staten Island,Meiers Corners,Doctor's Office
28,Sciascia Chiropractor,40.615483,-74.102339,"1313 Clove Rd, Staten Island, NY 10301",Staten Island,Fox Hills,Doctor's Office
28,Metropolitan Dermatology,40.6148,-74.107451,"1324 Victory Blvd, Staten Island, NY 10301",Staten Island,Castleton Corners,Doctor's Office
28,Staten Island Orthopedics & Sports Medicine,40.581972,-74.110347,"2052 Richmond Rd, Staten Island, NY 10306",Staten Island,Grant City,Doctor's Office
28,Richmond OB-Gyn Associates PC At New Dorp,40.572168,-74.11429,"5 Coddington Ave, Staten Island, NY 10306",Staten Island,New Dorp,Doctor's Office
28,Richmond OB-Gyn Associates PC At New Dorp,40.572168,-74.11429,"5 Coddington Ave, Staten Island, NY 10306",Staten Island,New Dorp,Doctor's Office
28,Fundaro Charles DC,40.592516,-74.101166,"1523 Richmond Rd, Staten Island, NY 10304",Staten Island,Dongan Hills,Doctor's Office
28,Margarita M Nunez,40.583579,-74.085733,"475 Seaview Ave, Staten Island, NY 10305",Staten Island,Midland Beach,Doctor's Office
28,Affiliated Animal Emergency,40.574005,-74.115977,"125 New Dorp Ln, Staten Island, NY 10306",Staten Island,New Dorp,Doctor's Office
28,Methadone Clinic,40.517289,-74.19624,"Seguine Ave, Staten Island, NY 10309",Staten Island,Prince's Bay,Doctor's Office
28,FDNY EMS Station 23,40.553932,-74.21324,"1100 Rossville Ave, New York, NY 10309",New York,Rossville,Doctor's Office
28,Carteret FAS - BLS,40.582477,-74.218544,"315 Pershing Ave (Sharot Street), Carteret, NJ 07008",Carteret,Chrome,Doctor's Office
28,NovaCBD,40.581226,-74.164945,"2655 Richmond Ave, Staten Island, NY 10314",Staten Island,New Springville,Doctor's Office
28,The Healthy Body,40.583442,-74.157161,"271 Kelly Blvd, Staten Island, NY 10314",Staten Island,New Springville,Doctor's Office
28,Lau Linda MD,40.581349,-74.1663,"2655 Richmond Ave, Staten Island, NY 10314",Staten Island,New Springville,Doctor's Office
28,Dr. Scafuri and Associates,40.612596,-74.135845,"2177 Victory Blvd, Staten Island, NY 10314",Staten Island,Meiers Corners,Doctor's Office
28,NewYork-Presbyterian Alexandra Cohen Hospital for Women and Newborns,40.764104,-73.95605,"1283 York Ave, New York, NY 10065",New York,Lenox Hill,Doctor's Office
28,Medical Associates,40.709893,-74.005806,"156 William St (btwn Ann & Beekman St), New York, NY 10038",New York,City Hall,Doctor's Office
28,Mount Sinai Doctors - West 14th Street,40.738987,-74.001064,"226 W 14th St (btwn 7th & 8th), New York, NY 10011",New York,Chelsea,Doctor's Office
28,One Medical,40.741065,-74.005993,"408 W 14th St (9th Ave), New York, NY 10014",New York,Chelsea,Doctor's Office
28,Farkas Benjamin Dr,40.590235,-74.164418,"89 Stephen Loop, Staten Island, NY 10314",Staten Island,New Springville,Doctor's Office
28,Sleep Disorder Center Of Staten Island,40.583531,-74.085514,"501 Seaview Ave, Staten Island, NY 10305",Staten Island,Midland Beach,Doctor's Office
28,Optically Yours,40.619091,-74.032662,"9215 3rd Ave, Brooklyn, NY 11209",Brooklyn,Bayridge,Doctor's Office
28,University Physicians Group,40.613814,-74.111853,"1460 Victory Blvd, Staten Island, NY 10301",Staten Island,Castleton Corners,Doctor's Office
28,Staten Island Oral and Maxillofacial Surgery,40.586213,-74.085885,"256 Mason Ave, Staten Island, NY 10305",Staten Island,Midland Beach,Doctor's Office
28,Island Eye Surgery Specialists,40.61362,-74.113021,"1500 Victory Blvd (Little Clove Rd), Staten Island, NY 10301",Staten Island,Castleton Corners,Doctor's Office
28,Lincoln Diagnostics,40.648029,-74.233862,"1818 E Elizabeth Ave, Linden, NJ 07036",Linden,Mravlag Manor,Doctor's Office
28,Davis Visionworks,40.653903,-73.871654,"494 Gateway Dr, Brooklyn, NY 11239",Brooklyn,Spring Creek,Doctor's Office
28,Mount Sinai Doctors Midwood,40.617795,-73.943451,"3131 Kings Hwy, Brooklyn, NY 11234",Brooklyn,Manhattan Terrace,Doctor's Office
28,Ocean Ave Dental,40.607744,-73.952734,"2211 Ocean Ave (Ave R), Brooklyn, NY 11229",Brooklyn,Gravesend,Doctor's Office
28,NYPQ Ob/Gyn Clinic,40.739014,-73.805407,"16303 Horace Harding Expy (164th Street), Fresh Meadows, NY 11365",Fresh Meadows,Pomonok,Doctor's Office
28,Prestige Dental Care,40.753597,-73.823697,"4370 Kissena Blvd, Flushing, NY 11355",Flushing,Flushing,Doctor's Office
28,New York Hospital Medical,40.757285,-73.782642,"20012 44th Ave, Bayside, NY 11361",Bayside,Auburndale,Doctor's Office
28,Court Square Animal Hospital,40.749705,-73.941606,"4234 Crescent St, Long Island City, NY 11101",Long Island City,Hunters Point,Doctor's Office
28,Isabella Geriatric Center,40.854551,-73.927369,"515 Audubon Ave, New York, NY 10040",New York,Fort George,Doctor's Office
28,Madison MRI,40.82041,-73.913257,"3055 3rd Ave (156th Street), Bronx, NY 10451",Bronx,Melrose,Doctor's Office
28,Substance Treatment & Research,40.841072,-73.940115,"600 W 168th St, New York, NY 10032",New York,Uptown,Doctor's Office
28,BluePearl Veterinary Partners,40.766716,-73.987347,"410 W 55th St (9th Avenue), New York, NY 10019",New York,Clinton,Doctor's Office
28,David H. Koch Center for Cancer Care at Memorial Sloan Kettering Cancer Center,40.767208,-73.95097,"530 E 74th St, New York, NY 10021",New York,Lenox Hill,Doctor's Office
28,David H. Koch Center for Cancer Care at Memorial Sloan Kettering Cancer Center,40.767208,-73.95097,"530 E 74th St, New York, NY 10021",New York,Lenox Hill,Doctor's Office
28,Rockefeller Research Laboratories,40.763916,-73.957047,"430 E 67th St (Memorial Sloan-Kettering Cancer Center), New York, NY 10065",New York,Lenox Hill,Doctor's Office
28,Spring Ob/Gyn,40.724108,-74.000738,"135 Spring St (Between Wooster and Greene Streets), New York, NY 10012",New York,Downtown,Doctor's Office
28,NYU Langone Neurology Consultants of NY,40.749267,-73.974084,"222 E 41st St, New York, NY 10017",New York,East Side,Doctor's Office
28,Dr Yu - Pediatricians,40.72225,-73.88438,"Lutheran Ave, Middle Village, NY 11379",Middle Village,Maspeth,Doctor's Office
28,Zuckerman Research Center,40.765216,-73.956835,"410 E 69th St, New York, NY 10021",New York,Lenox Hill,Doctor's Office
28,BluePearl Pet Hospital,40.680495,-73.984405,"190 3rd Ave, Brooklyn, NY 11217",Brooklyn,Boerum Hill,Doctor's Office
28,Spear Physical Therapy Brooklyn Williamsburg,40.719908,-73.960841,"71 N 7th St (btwn Wythe & Kent Avs), Brooklyn, NY 11249",Brooklyn,North Side,Doctor's Office
28,Park Slope Dental Aesthetics,40.673806,-73.974594,"836 Union St (7th Avenue), Brooklyn, NY 11215",Brooklyn,Park Slope,Doctor's Office
28,Kingsbrook Jewish Medical Center,40.659536,-73.933889,"585 Schenectady Ave (btw Winthrop St & Rutland Rd), Brooklyn, NY 11203",Brooklyn,Wingate,Doctor's Office
28,Grand Street Dental,40.716068,-73.964935,"57 Grand St, New York, NY 11249",New York,North Side,Doctor's Office
28,Staten Island Orthopedics & Sports Medicine,40.581972,-74.110347,"2052 Richmond Rd, Staten Island, NY 10306",Staten Island,Grant City,Doctor's Office
28,MacCia John DVM,40.522531,-74.23973,"4915 Arthur Kill Rd, Staten Island, NY 10309",Staten Island,Harbor Terrace,Doctor's Office
28,Parkway Scanning,40.581628,-73.966702,"2797 Ocean Pkwy, Brooklyn, NY 11235",Brooklyn,Home Crest,Doctor's Office
28,Tam Steven DMD,40.743006,-73.884756,"4225 80th St, Elmhurst, NY 11373",Elmhurst,Elmhurst,Doctor's Office
28,Michael A. Schirripa,40.526933,-74.167876,"4855 Hylan Blvd, Staten Island, NY 10312",Staten Island,Huguenot,Doctor's Office
28,Mccarthy John D Do,40.586671,-74.104101,"1776 Richmond Rd (Seaver avenue), Staten Island, NY 10306",Staten Island,Dongan Hills,Doctor's Office
28,Digestive Disease Associates,40.518834,-74.196786,"305 Seguine Ave, Staten Island, NY 10309",Staten Island,Prince's Bay,Doctor's Office
28,Alpine Periodontics & Dental,40.76012,-73.83022,"3901 Main St, Flushing, NY 11354",Flushing,Down Town Flushing,Doctor's Office
28,Amber Court Of Brooklyn,40.648957,-73.897925,"650 E 104th St, Brooklyn, NY 11236",Brooklyn,Canarsie,Doctor's Office
28,Multispecialty Center of Nostrand,40.628194,-73.947378,"2306 Nostrand Ave, Brooklyn, NY 11210",Brooklyn,Flatbush,Doctor's Office
28,Cross Bronx Animal Clinic,40.831117,-73.854775,"2064 Cross Bronx Expy (Olmstead Ave), Bronx, NY 10472",Bronx,Unionport,Doctor's Office
28,Pediatric Dentistry of Bronx,40.876978,-73.886049,"3201 Grand Concourse, Bronx, NY 10468",Bronx,Norwood,Doctor's Office
28,Montefiore Hospital Clinic Building,40.880993,-73.881293,"3444 Kossuth Ave (East Gun Hill Rd), Bronx, NY 10467",Bronx,Norwood,Doctor's Office
28,Good Reps Physical Therapy,40.67763,-73.956688,"1010 Dean St, New York, NY 11238",New York,Crown Heights,Doctor's Office
28,Abingdon Square Veterinary Clinic,40.734535,-74.000145,"130 W 10th St (Greenwich Ave), New York, NY 10014",New York,Downtown,Doctor's Office
28,JAG-ONE Physical Therapy,40.58051,-73.837848,"231 Beach 116th St, Rockaway Park, NY 11694",Rockaway Park,Boardwalk,Doctor's Office
28,Kimmel Pavilion,40.743043,-73.972793,"424 E 34th St (1st Avenue), New York, NY 10016",New York,East Side,Doctor's Office
28,Brook Island Medical Associates Ny State Disability,40.634579,-74.109148,"800 Castleton Ave, Staten Island, NY 10310",Staten Island,West New Brighton,Doctor's Office
29,Westchester Wellness Medicine,40.926457,-73.839272,"704 Locust St, Mount Vernon, NY 10552",Mount Vernon,Wakefield,Nutritionist
29,Dr Vando Medical Services,40.894114,-73.858824,"657 E 233rd St, Bronx, NY 10466",Bronx,Williamsbridge,Nutritionist
29,NYC Health + Hospitals/Jacobi,40.855915,-73.84618,"1400 Pelham Pkwy S (at Eastchester Rd), Bronx, NY 10461",Bronx,Pelham Parkway,Nutritionist
29,Body Sculpt Studio,40.867634,-73.920904,"609 W 207th St, New York, NY 10034",New York,Inwood,Nutritionist
29,University Nursing Home,40.864838,-73.901929,"2505 Grand Ave, Bronx, NY 10468",Bronx,Fordham,Nutritionist
29,Pavlona Tatiana MD,40.864796,-73.928109,"4738 Broadway, New York, NY 10040",New York,Fort George,Nutritionist
29,Montefiore Medical Center,40.880007,-73.879724,"111 E 210th St, Bronx, NY 10467",Bronx,Norwood,Nutritionist
29,Mercy Midwives Women's Health Center,40.866688,-73.884923,"2847 Webster Ave, Bronx, NY 10458",Bronx,Belmont,Nutritionist
29,"Friedman, Joel M, DDS - Riverdale Oral Surgery",40.885365,-73.914524,"3333 Henry Hudson Pkwy W, Bronx, NY 10463",Bronx,Spuyten Duyvil,Nutritionist
29,NYC Health + Hospitals/Jacobi,40.855915,-73.84618,"1400 Pelham Pkwy S (at Eastchester Rd), Bronx, NY 10461",Bronx,Pelham Parkway,Nutritionist
29,CityMD Pelham Parkway Urgent Care - Bronx,40.855905,-73.867452,"Parkway 2178 White Plains Rd, Bronx, NY 10462",Bronx,Bronxdale,Nutritionist
29,City Smiles Center - Frederick W Mitchell DDS,40.869834,-73.82799,"2063B Bartow Ave, Bronx, NY 10475",Bronx,Coop City,Nutritionist
29,Cristina's Communications Center,40.816557,-73.816197,"4230 E Tremont Ave, Bronx, NY 10465",Bronx,Silver Beach,Nutritionist
29,Zappala Cirino PhD,40.868871,-73.917054,"5030 Broadway, New York, NY 10034",New York,Inwood,Nutritionist
29,FDNY EMS Station 26,40.830627,-73.900561,"1264 Boston Rd, Bronx, NY 10456",Bronx,Morrisania,Nutritionist
29,University Nursing Home,40.864838,-73.901929,"2505 Grand Ave, Bronx, NY 10468",Bronx,Fordham,Nutritionist
29,Mosholu Optical,40.882346,-73.881212,"3490 Jerome Ave (Gun Hill Road), Bronx, NY 10467",Bronx,Norwood,Nutritionist
29,Montefiore Infusion Center,40.846379,-73.845178,"1695 Eastchester Rd, Bronx, NY 10461",Bronx,Westchester,Nutritionist
29,Callen Lorde Community Health Center,40.8221,-73.910609,"3144 3rd Ave, Bronx, NY 10451",Bronx,Melrose,Nutritionist
29,Doctor,40.816262,-73.937375,"45 W 139th St, New York, NY 10037",New York,Harlem,Nutritionist
29,Pediatrics 2000 Iii,40.84546,-73.94221,"135 Haven Ave (172 St), New York, NY 10032",New York,Uptown,Nutritionist
29,Cardiac Cath Lab,40.805363,-73.961359,"1111 Amsterdam Ave, New York, NY 10025",New York,Harlem,Nutritionist
29,Cardiac Cath Lab,40.805363,-73.961359,"1111 Amsterdam Ave, New York, NY 10025",New York,Harlem,Nutritionist
29,Henry J. Carter Specialty Hospital & Nursing Facility,40.803045,-73.941024,"1752 Park Ave (at 122nd St), New York, NY 10035",New York,Central Harlem,Nutritionist
29,South Bronx Mental Health Council,40.835601,-73.848463,"1401 Glover St, Bronx, NY 10462",Bronx,Parkchester,Nutritionist
29,Hasan Mahfujul,40.857824,-73.901579,"108 E 183rd St, Bronx, NY 10453",Bronx,Fordham,Nutritionist
29,Montefiore Medical Center Jack D. Weiler Hospital Emergency Department,40.849057,-73.846063,"Albert Einstein Hospital (1825 Eastchester Rd), Bronx, NY 10461",Bronx,Westchester,Nutritionist
29,Liebling Ralph Md,40.845533,-73.846592,"1635 Poplar St, Bronx, NY 10461",Bronx,Westchester,Nutritionist
29,Montefiore Infusion Center,40.846379,-73.845178,"1695 Eastchester Rd, Bronx, NY 10461",Bronx,Westchester,Nutritionist
29,Throggs Neck Optical,40.82634,-73.822144,"3730 E Tremont Ave, Bronx, NY 10465",Bronx,Schuvilerville,Nutritionist
29,Ent,40.852569,-73.837656,"1200 Waters Pl, Bronx, NY 10461",Bronx,Westchester,Nutritionist
29,Rain-Personnel,40.846265,-73.862153,"811 Morris Park Ave, Bronx, NY 10462",Bronx,Van Nest,Nutritionist
29,Urgent Care of Eastchester Road,40.859946,-73.842781,"2304 Eastchester Rd, Bronx, NY 10469",Bronx,Hillside,Nutritionist
29,CityMD Pelham Parkway Urgent Care - Bronx,40.855905,-73.867452,"Parkway 2178 White Plains Rd, Bronx, NY 10462",Bronx,Bronxdale,Nutritionist
29,Essen Medical Associates,40.845846,-73.921524,"1550 Dr Martin L King Jr Blvd, New York, NY 10452",New York,Morris Heights,Nutritionist
29,Montefiore Medical Center,40.880007,-73.879724,"111 E 210th St, Bronx, NY 10467",Bronx,Norwood,Nutritionist
29,Montefiore Hospital Clinic Building,40.880993,-73.881293,"3444 Kossuth Ave (East Gun Hill Rd), Bronx, NY 10467",Bronx,Norwood,Nutritionist
29,Cuomo Family Chiropractic Center,40.856519,-73.856269,"2143 Williamsbridge Rd, Bronx, NY 10461",Bronx,Allerton,Nutritionist
29,Montefiore Medical Center,40.845236,-73.845531,"1621 Eastchester Rd, Bronx, NY 10461",Bronx,Westchester,Nutritionist
29,Physicians Medical Rehabilitation Associates,40.852191,-73.829195,"3225 Westchester Ave, Bronx, NY 10461",Bronx,Hillside,Nutritionist
29,Montefiore Infusion Center,40.846379,-73.845178,"1695 Eastchester Rd, Bronx, NY 10461",Bronx,Westchester,Nutritionist
29,A Dental,40.847359,-73.857467,"960 Morris Park Ave, Bronx, NY 10462",Bronx,Van Nest,Nutritionist
29,Bronx Park Womens Health,40.850551,-73.865593,"2016 Bronxdale Ave, Bronx, NY 10462",Bronx,Van Nest,Nutritionist
29,"NYC Health + Hospitals/Gotham Health, Belvis",40.81003,-73.915796,"545 E 142nd St, Bronx, NY 10454",Bronx,Mott Haven,Nutritionist
29,Pelham Parkway Dialysis Center,40.855577,-73.846693,"1400 Pelham Pkwy S, Bronx, NY 10461",Bronx,Pelham Parkway,Nutritionist
29,North Central Bronx Hospital,40.880453,-73.881273,"3424 Kossuth Ave (at E 208th St), Bronx, NY 10467",Bronx,Norwood,Nutritionist
29,Bensonhurst 14th Avenue HHC Covid Testing Site,40.625588,-73.998028,"6315 14th Ave (63rd Street), New York, NY 11219",New York,Bensonhurst,Nutritionist
29,Maimonides Cancer Center,40.633835,-74.011686,"6300 8th Ave, Brooklyn, NY 11220",Brooklyn,Bayridge,Nutritionist
29,PAWSitive Veterinary of New York,40.647279,-73.968985,"1103 Church Ave (Stratford Road), Brooklyn, NY 11218",Brooklyn,Prospect Park Sout,Nutritionist
29,Manhattan Specialty Care,40.740528,-73.994006,"55 W 17th St, New York, NY 10011",New York,Chelsea,Nutritionist
29,Couture Optical,40.604094,-73.998095,"2020 86th St, Brooklyn, NY 11214",Brooklyn,Bath Beach,Nutritionist
29,"Salim Souid, MD - El-Nunu Medical",40.600788,-73.961044,"2311 Coney Island Ave, Brooklyn, NY 11223",Brooklyn,Gravesend,Nutritionist
29,Ocean Ave Dental,40.607744,-73.952734,"2211 Ocean Ave (Ave R), Brooklyn, NY 11229",Brooklyn,Gravesend,Nutritionist
29,Family Smile Dental,40.598948,-73.937289,"3029 Avenue V (Ford Street & Coyle Street), Brooklyn, NY 11229",Brooklyn,Gerritsen,Nutritionist
29,Kingsbrook Jewish Medical Center,40.659536,-73.933889,"585 Schenectady Ave (btw Winthrop St & Rutland Rd), Brooklyn, NY 11203",Brooklyn,Wingate,Nutritionist
29,Oda Health,40.697056,-73.956041,"517 Park Ave (Bedford Avenue), Brooklyn, NY 11205",Brooklyn,Clinton Hill,Nutritionist
29,NYU Lutheran Family Health Centers Family Support Center,40.637543,-74.014012,"6025 6th Ave, Brooklyn, NY 11220",Brooklyn,Bayridge,Nutritionist
29,BluePearl Pet Hospital,40.680495,-73.984405,"190 3rd Ave, Brooklyn, NY 11217",Brooklyn,Boerum Hill,Nutritionist
29,Oda Health,40.697056,-73.956041,"517 Park Ave (Bedford Avenue), Brooklyn, NY 11205",Brooklyn,Clinton Hill,Nutritionist
29,Caton Park Rehabilitation and Nursing Center,40.646416,-73.957011,"1312 Caton Ave, Brooklyn, NY 11226",Brooklyn,Flatbush,Nutritionist
29,Medrite Urgent Care,40.688993,-73.992514,"151 Court St, Brooklyn, NY 11201",Brooklyn,Boerum Hill,Nutritionist
29,Grand Street Dental,40.716068,-73.964935,"57 Grand St, New York, NY 11249",New York,North Side,Nutritionist
29,SPEAR Physical Therapy,40.674465,-73.976145,"794 Union St, Brooklyn, NY 11215",Brooklyn,Park Slope,Nutritionist
29,SPEAR Physical Therapy,40.674465,-73.976145,"794 Union St, Brooklyn, NY 11215",Brooklyn,Park Slope,Nutritionist
29,Park Slope Veterinary Center,40.663567,-73.994424,"639 4th Ave (19th), Brooklyn, NY 11232",Brooklyn,Gowanus,Nutritionist
